helpful_vote,location,published_month,published_day,level,interval_date,user_trip_type,hotel_sleep_quality,hotel_service,hotel_value,hotel_rooms,hotel_cleanliness,hotel_location,location_id,hotel_id
6,SP,4,2,1.099,32,c4,5,5,5,5,5,5,303631,338264
0,RJ,4,2,0.099,91,c1,4,5,3,3,4,5,303506,1380164
1,BA,4,2,0.099,32,c3,3,2,4,4,4,2,303272,451460
1,CE,4,2,-1.901,32,c3,2,3,2,2,1,2,303293,507003
6,SP,4,2,0.099,32,c2,5,4,2,4,5,5,303631,338264
0,CE,4,2,0.099,32,c1,4,5,5,4,4,4,303293,1075985
0,RJ,4,2,0.099,32,c3,3,4,3,3,4,4,303506,794726
0,RJ,4,2,-0.901,1,c3,2,3,3,3,3,4,303506,311186
0,CE,4,2,1.099,60,c4,5,4,5,4,4,5,303293,4510759
3,RJ,4,2,-1.901,1,c2,2,2,2,1,2,5,303506,316355
1,RJ,4,2,1.099,32,c3,5,5,4,5,5,5,303506,305665
0,RJ,4,2,1.099,1,c4,5,5,5,5,5,5,303506,305448
4,PE,4,2,0.099,32,c3,3,4,4,3,4,5,304560,305982
2,SP,4,2,-0.901,32,c3,2,3,3,3,3,4,303631,4510508
0,RN,4,2,1.099,32,c1,5,4,5,4,4,5,303518,591573
0,CE,4,2,1.099,1,c4,0,0,0,0,0,0,303293,299094
0,MG,4,2,0.099,32,c3,5,5,4,5,5,5,303374,307056
0,PE,4,2,-0.901,32,c3,3,3,3,3,3,4,304560,583377
0,RJ,4,2,0.099,32,c1,3,4,4,4,4,5,303506,305894
2,SP,4,2,-0.901,1,c2,3,4,3,4,4,3,303631,300797
0,BA,4,2,0.099,32,c3,5,5,5,5,5,5,303272,299452
0,CE,4,2,1.099,32,c1,3,5,4,4,5,5,303293,307469
3,PE,4,2,-0.901,32,c1,4,5,4,4,4,5,304560,599186
0,RS,4,2,1.099,1,c3,0,0,0,0,0,0,303546,463963
4,PE,4,2,-0.901,32,c1,4,3,1,3,2,5,304560,599186
0,RN,4,2,0.099,1,c1,4,4,4,4,4,5,303518,2443654
0,BA,4,2,0.099,32,c1,5,4,3,4,4,4,303272,306815
0,RJ,4,2,1.099,32,c3,5,4,4,5,5,5,303506,301985
1,BA,4,2,-0.901,32,c2,3,3,3,3,3,2,303272,2027213
0,BA,4,2,-0.901,32,c3,5,5,4,3,3,3,303272,4995597
0,RN,4,2,0.099,32,c3,5,5,5,5,5,5,303518,637513
1,SP,4,2,0.099,32,c4,5,4,5,5,3,5,303631,656368
0,RJ,4,2,-0.901,32,c3,3,3,2,2,3,4,303506,3508509
0,MG,4,2,-0.901,1,c3,3,4,5,3,3,5,303374,1979086
0,RS,4,2,0.099,1,c3,5,4,4,4,5,1,303546,2420715
1,RJ,4,2,0.099,32,c3,5,5,3,4,5,5,303506,634370
0,SP,4,2,0.099,60,c3,5,4,4,5,5,5,303631,306675
3,MG,4,2,0.099,32,c1,5,5,4,5,5,5,303374,2646944
0,RJ,4,2,1.099,91,c5,5,5,5,5,5,5,303506,299095
0,RJ,4,2,0.099,1,c3,4,4,0,5,5,4,303506,305743
1,BA,4,2,-0.901,32,c2,4,5,3,2,2,4,303272,1151174
1,PR,4,2,0.099,32,c4,5,5,4,5,4,5,303441,307045
1,BA,4,2,0.099,32,c5,5,4,3,5,4,4,303272,304337
0,MG,4,2,-0.901,60,c3,4,3,4,3,4,4,303374,1979086
0,RS,4,2,0.099,60,c3,0,0,0,0,0,0,303546,463963
0,SP,4,2,0.099,1,c4,4,5,5,4,4,5,303631,1137510
2,MG,4,2,-0.901,32,c4,2,3,2,3,4,4,303374,306974
0,SP,4,2,0.099,32,c1,4,4,5,4,4,4,303631,306677
0,BA,4,2,0.099,32,c5,0,0,0,0,0,0,303272,306859
0,SP,4,2,0.099,32,c5,3,4,4,4,4,5,303631,299849
0,BA,4,2,1.099,32,c3,4,5,4,5,5,5,303272,306820
0,SP,4,2,0.099,32,c4,5,5,5,4,5,4,303631,302369
0,BA,4,2,0.099,32,c3,4,3,4,3,4,5,303272,4942474
0,CE,4,2,0.099,91,c2,5,4,4,4,5,4,303293,1626507
0,BA,4,2,-0.901,32,c3,4,5,5,3,5,5,303272,599224
0,RJ,4,3,0.099,33,c1,4,4,4,4,5,5,303506,305728
1,RJ,4,3,-0.901,2,c4,3,3,4,3,3,5,303506,1421790
0,SP,4,3,1.099,2,c2,5,5,5,5,5,5,303631,1062577
0,DF,4,3,0.099,33,c3,0,5,4,0,0,5,303322,307044
0,RJ,4,3,1.099,61,c4,4,5,5,5,5,5,303506,480616
0,CE,4,3,0.099,61,c4,4,5,4,4,4,5,303293,299094
0,PR,4,3,0.099,2,c2,4,3,4,3,4,4,303441,1979075
2,RJ,4,3,0.099,33,c1,0,0,0,0,0,0,303506,629262
0,SP,4,3,0.099,92,c3,5,4,3,5,4,4,303631,306264
3,SP,4,3,0.099,33,c5,4,5,5,4,5,5,303631,4512559
0,RJ,4,3,0.099,33,c5,4,4,3,4,4,4,303506,2424836
0,AM,4,3,0.099,33,c5,5,5,4,5,5,3,303235,312548
0,SP,4,3,0.099,33,c5,4,5,5,4,5,5,303631,1238931
0,BA,4,3,0.099,2,c3,5,5,5,4,4,5,303272,306820
0,CE,4,3,0.099,33,c3,4,5,4,4,4,5,303293,301709
1,RJ,4,3,1.099,33,c3,5,5,5,5,5,5,303506,305441
0,DF,4,3,1.099,2,c4,0,0,0,0,0,0,303322,4828000
0,RJ,4,3,0.099,2,c3,0,0,0,0,0,0,303506,2424836
1,PR,4,3,0.099,33,c1,4,5,5,4,4,4,303441,501367
0,RS,4,3,0.099,2,c3,5,5,4,5,5,5,303546,463963
1,RN,4,3,-0.901,2,c3,0,0,0,0,0,0,303518,2618865
0,PR,4,3,-0.901,33,c3,1,4,3,1,3,5,303441,455390
1,BA,4,3,0.099,33,c1,5,4,5,4,4,5,303272,304337
0,BA,4,3,0.099,2,c3,5,4,3,4,3,5,303272,306815
0,RJ,4,3,-1.901,33,c3,2,2,2,2,2,3,303506,301502
0,SP,4,3,0.099,33,c3,4,3,4,4,3,4,303631,1419400
4,PR,4,3,0.099,33,c3,3,5,2,3,3,5,303441,300683
0,DF,4,3,0.099,33,c4,4,4,3,4,4,5,303322,2441512
0,RJ,4,3,-0.901,61,c5,3,4,3,2,1,4,303506,2089941
1,RJ,4,3,1.099,33,c1,5,5,5,5,5,5,303506,1109085
0,DF,4,3,-0.901,92,c4,0,0,0,0,0,0,303322,299442
2,PR,4,3,0.099,33,c5,4,5,4,4,5,4,303441,601697
0,BA,4,3,0.099,33,c1,5,5,3,4,5,5,303272,1151185
0,DF,4,3,-0.901,2,c3,0,0,0,0,0,0,303322,1211477
0,RJ,4,3,0.099,33,c2,4,4,3,5,5,5,303506,305738
0,RJ,4,3,0.099,33,c5,4,5,5,4,5,5,303506,1066530
1,SP,4,3,0.099,2,c4,3,4,5,3,4,5,303631,299849
0,RJ,4,3,-0.901,33,c1,4,4,3,4,4,5,303506,299456
0,RJ,4,3,1.099,33,c4,5,5,5,5,5,5,303506,300207
2,SP,4,3,1.099,2,c5,0,0,0,0,0,0,303631,4367754
0,SP,4,3,-0.901,2,c5,3,3,2,3,4,4,303631,1137510
3,RJ,4,3,-0.901,92,c3,2,3,4,4,5,5,303506,305503
0,SP,4,3,-0.901,61,c3,3,3,4,3,3,3,303631,506400
1,SP,4,3,0.099,92,c4,3,4,3,3,3,5,303631,3729244
0,RJ,4,3,1.099,33,c5,5,4,4,4,5,5,303506,305448
0,RJ,4,3,-0.901,61,c2,5,5,5,3,3,5,303506,1625445
0,SP,4,3,1.099,61,c3,5,5,4,5,4,5,303631,306787
0,RJ,4,3,-0.901,2,c3,5,5,5,5,5,5,303506,2261943
1,BA,4,3,1.099,61,c1,5,5,5,5,5,5,303272,3723986
5,BA,4,3,0.099,92,c5,5,4,5,4,3,4,303272,1803618
0,SP,4,3,-2.901,2,c3,1,1,2,1,3,3,303631,2266464
1,RJ,4,3,-0.901,92,c2,3,3,3,3,4,4,303506,307946
0,RJ,4,3,0.099,33,c1,5,5,4,4,5,4,303506,301711
0,RN,4,3,0.099,33,c3,4,5,4,3,4,5,303518,648559
0,SP,4,3,0.099,2,c3,5,4,3,5,4,4,303631,6226776
0,MT,4,3,-0.901,61,c4,4,3,1,4,3,4,488170,1019086
1,MG,4,3,1.099,33,c4,5,5,5,4,5,5,303374,4357961
0,SP,4,3,1.099,2,c3,0,0,0,0,0,0,303631,304335
0,PR,4,3,1.099,33,c3,5,5,5,5,5,5,303441,1157011
0,SP,4,3,-0.901,2,c5,3,4,3,2,3,4,303631,300824
0,AM,4,3,0.099,33,c3,5,5,4,5,4,5,303235,486476
0,BA,4,3,-1.901,2,c3,2,5,3,2,4,1,303272,599298
0,RJ,4,3,-0.901,2,c2,3,5,3,3,5,5,303506,1083822
2,SP,4,3,-2.901,33,c4,3,2,1,2,1,4,303631,3846009
0,BA,4,3,1.099,92,c1,5,5,5,5,5,5,303272,2177242
1,CE,4,3,0.099,33,c4,5,4,4,5,3,5,303293,307475
1,RS,4,3,0.099,2,c3,5,4,4,4,4,3,303546,483077
0,DF,4,3,1.099,92,c3,5,4,3,5,5,5,303322,307051
0,SP,4,3,1.099,33,c1,5,5,4,5,5,5,303631,309915
0,CE,4,3,-1.901,33,c1,1,2,1,2,2,4,303293,307217
0,BA,4,3,1.099,33,c3,5,5,4,5,5,4,303272,3584797
0,AM,4,3,1.099,33,c4,5,5,5,5,5,4,303235,4079177
0,DF,4,3,1.099,92,c2,5,5,4,5,5,4,303322,4297211
0,RN,4,3,1.099,33,c3,5,5,5,5,5,5,303518,591573
1,PR,4,3,1.099,92,c4,5,5,4,4,5,5,303441,1490653
2,RN,4,3,-1.901,61,c1,2,4,1,1,1,2,303518,455997
0,SP,4,3,1.099,2,c3,5,5,3,5,5,5,303631,307526
0,MG,4,3,1.099,92,c4,4,5,3,4,4,5,303374,307446
1,RJ,4,3,-0.901,2,c4,4,3,3,3,3,5,303506,651142
1,RJ,4,3,1.099,61,c4,5,5,3,5,5,5,303506,455822
9,PE,4,3,1.099,33,c1,3,5,4,5,5,4,304560,599182
7,PE,4,3,0.099,61,c3,3,3,4,4,4,3,304560,599182
0,MG,4,3,1.099,33,c5,4,5,4,4,5,5,303374,1868547
0,RJ,4,3,-1.901,33,c3,1,3,3,2,3,5,303506,2471424
2,PR,4,3,1.099,61,c1,5,4,4,5,4,5,303441,503424
0,RJ,4,3,-0.901,61,c1,4,3,3,3,2,5,303506,2471424
0,PR,4,3,1.099,2,c2,5,5,5,5,5,5,303441,503424
0,SP,4,3,-0.901,33,c3,4,5,3,2,4,5,303631,308013
0,RN,4,3,-0.901,33,c3,4,2,2,3,3,3,303518,591573
0,SP,4,3,0.099,2,c3,0,0,0,0,0,0,303631,624471
0,RJ,4,3,1.099,33,c1,4,4,4,4,3,4,303506,307969
2,RJ,4,3,1.099,2,c4,5,5,5,5,5,5,303506,4454170
1,SP,4,3,-0.901,33,c3,3,3,3,4,4,3,303631,299968
7,RN,4,3,-1.901,33,c4,2,2,3,1,1,5,303518,1015767
2,SP,4,3,0.099,61,c3,5,5,4,4,5,5,303631,306593
0,MG,4,3,-0.901,92,c3,4,4,3,4,4,2,303374,1740614
3,RJ,4,3,0.099,33,c3,5,5,5,5,5,5,303506,2470829
2,RJ,4,3,1.099,2,c4,0,0,0,0,0,0,303506,1649935
0,DF,4,3,0.099,92,c1,5,4,3,5,5,5,303322,300664
0,CE,4,3,0.099,33,c3,3,5,4,4,4,4,303293,299432
2,PE,4,3,-0.901,2,c1,0,0,0,0,0,0,304560,1400531
0,RS,4,3,0.099,33,c3,4,3,4,4,4,4,303546,1786198
0,RS,4,3,0.099,33,c3,4,5,4,5,4,4,303546,302702
0,SP,4,3,0.099,61,c3,4,3,4,3,4,5,303631,4310568
1,DF,4,3,-0.901,2,c4,2,4,3,3,3,4,303322,2008418
2,MG,4,3,1.099,33,c2,5,5,5,5,5,5,303374,3198916
0,PR,4,3,-0.901,33,c3,4,2,3,4,4,3,303441,6419903
1,CE,4,3,0.099,2,c3,4,4,4,4,5,3,303293,483681
1,BA,4,3,0.099,33,c4,4,3,3,4,3,4,303272,3206271
3,RJ,4,3,0.099,33,c1,5,5,5,5,5,5,303506,2195094
1,RN,4,3,1.099,33,c1,0,0,0,0,0,0,303518,599205
3,SP,4,3,-2.901,2,c3,1,1,1,3,3,3,303631,306588
3,PE,4,3,0.099,33,c3,5,4,4,5,5,5,304560,2279761
1,RJ,4,3,1.099,2,c1,0,0,0,0,0,0,303506,305424
0,SP,4,3,0.099,33,c3,3,3,5,4,5,5,303631,306588
0,RJ,4,3,-0.901,33,c3,5,5,5,5,5,5,303506,305615
2,BA,4,3,0.099,33,c4,5,4,5,5,5,5,303272,2165834
1,RS,4,3,0.099,92,c4,5,5,3,5,5,5,303546,306297
4,PE,4,3,0.099,2,c1,0,0,0,0,0,0,304560,2279761
0,SP,4,3,1.099,33,c4,5,5,4,5,5,5,303631,300809
0,RJ,4,3,-0.901,2,c3,4,4,4,4,4,5,303506,307967
1,SP,4,3,-2.901,2,c3,1,3,4,2,1,4,303631,1726452
2,PR,4,3,1.099,33,c5,5,5,5,5,5,5,303441,498833
0,CE,4,3,-0.901,33,c1,4,4,3,3,3,5,303293,2671838
0,RN,4,3,0.099,33,c4,5,5,5,4,4,3,303518,1211583
0,PE,4,3,-0.901,33,c4,0,0,0,0,0,0,304560,1048833
1,SP,4,3,1.099,92,c4,5,5,4,4,5,5,303631,1482756
1,CE,4,3,-0.901,33,c5,3,1,3,3,3,4,303293,2013771
0,SP,4,3,1.099,33,c4,5,5,5,5,5,5,303631,306275
0,SP,4,3,0.099,33,c3,4,4,4,5,4,5,303631,306275
1,SP,4,3,-0.901,2,c5,3,3,2,4,4,4,303631,307523
0,RJ,4,3,-2.901,2,c3,2,1,3,3,1,4,303506,5001688
4,RN,4,3,1.099,33,c4,5,5,5,5,5,5,303518,307196
0,SP,4,3,0.099,61,c3,5,4,5,4,5,4,303631,306275
1,DF,4,3,1.099,2,c3,5,3,5,5,5,5,303322,5281634
0,DF,4,3,0.099,33,c3,4,4,4,4,5,5,303322,581473
0,RJ,4,3,0.099,61,c5,3,4,4,3,3,5,303506,1157491
0,AM,4,3,0.099,92,c3,4,4,4,5,5,5,303235,1901082
1,DF,4,3,-1.901,33,c3,3,4,2,2,3,4,303322,581473
0,SP,4,3,0.099,61,c3,4,3,4,5,4,5,303631,300816
0,RJ,4,3,1.099,33,c3,5,5,3,4,5,4,303506,535722
1,SP,4,3,-0.901,33,c1,4,3,3,2,4,4,303631,300816
1,SP,4,3,-0.901,2,c3,0,0,0,0,0,0,303631,324516
0,SP,4,3,0.099,33,c3,4,4,5,4,4,5,303631,1075750
3,RJ,4,3,1.099,33,c4,5,5,3,5,5,5,303506,301985
2,SP,4,3,0.099,33,c2,3,4,4,4,4,5,303631,300798
0,CE,4,3,0.099,33,c3,5,5,3,3,5,5,303293,1075985
0,SP,4,3,0.099,61,c5,4,3,4,4,3,4,303631,300797
1,DF,4,3,0.099,33,c3,5,5,4,5,5,3,303322,1459419
1,PR,4,3,0.099,92,c2,4,4,4,4,4,3,303441,634800
0,SP,4,3,1.099,2,c5,0,5,5,0,0,4,303631,299821
1,RN,4,3,1.099,33,c1,5,5,4,5,5,4,303518,637513
1,RJ,4,3,0.099,2,c2,0,0,0,0,0,0,303506,535722
0,SP,4,3,1.099,2,c5,5,5,5,5,5,5,303631,1062577
0,SP,4,3,0.099,2,c5,0,0,0,0,0,0,303631,306675
0,MT,4,4,1.099,3,c3,0,0,0,0,0,0,488170,2507523
0,AM,4,4,1.099,34,c3,5,4,4,5,4,5,303235,1211560
0,RS,4,4,0.099,34,c3,5,4,5,5,5,5,303546,776060
2,SP,4,4,-0.901,3,c3,3,4,4,3,3,4,303631,306780
0,BA,4,4,0.099,3,c3,5,5,4,4,5,5,303272,1157079
1,SP,4,4,-2.901,3,c3,4,3,3,4,4,4,303631,302369
0,MG,4,4,0.099,62,c3,4,5,4,0,4,5,303374,1979086
1,RS,4,4,0.099,93,c5,4,4,4,4,4,2,303546,1849346
0,BA,4,4,1.099,3,c1,0,0,0,0,0,0,303272,5277966
0,MT,4,4,-0.901,62,c3,3,3,3,3,3,4,488170,2665135
8,PE,4,4,1.099,62,c3,5,5,3,5,5,4,304560,2279761
0,BA,4,4,0.099,3,c3,0,0,0,0,0,0,303272,5277966
1,CE,4,4,0.099,3,c3,4,4,4,4,4,4,303293,583381
4,PR,4,4,-1.901,34,c4,3,2,2,3,3,4,303441,2431973
3,AM,4,4,1.099,93,c2,4,5,3,4,5,4,303235,1803599
1,RS,4,4,-0.901,3,c3,3,2,3,3,4,4,303546,2420715
5,PR,4,4,1.099,93,c5,5,5,5,5,4,5,303441,3265793
0,RS,4,4,1.099,34,c4,4,4,4,4,4,4,303546,1752259
1,BA,4,4,1.099,34,c2,3,5,5,3,5,5,303272,1436975
1,RN,4,4,-0.901,34,c1,0,0,0,0,0,0,303518,456155
0,SP,4,4,1.099,62,c4,5,5,5,5,5,5,303631,4511031
0,RN,4,4,0.099,34,c1,4,4,4,4,4,4,303518,5009869
1,RN,4,4,0.099,93,c1,4,3,5,3,4,5,303518,599205
1,BA,4,4,1.099,34,c5,4,5,4,4,4,4,303272,1528293
1,BA,4,4,0.099,34,c3,4,4,4,4,4,4,303272,1791825
0,RS,4,4,-0.901,62,c3,4,5,4,4,5,5,303546,2057477
0,BA,4,4,1.099,3,c3,4,5,5,4,5,4,303272,5588457
0,RN,4,4,0.099,3,c3,4,4,4,4,5,4,303518,575827
1,RN,4,4,1.099,34,c4,4,4,4,5,4,5,303518,2445344
0,DF,4,4,-0.901,3,c3,4,3,3,3,4,4,303322,1211477
0,SP,4,4,0.099,3,c2,4,4,4,4,4,4,303631,1897870
0,SP,4,4,0.099,34,c3,3,4,4,4,4,4,303631,305476
0,PR,4,4,-0.901,3,c2,0,0,0,0,0,0,303441,1979075
0,DF,4,4,0.099,3,c1,3,3,4,4,5,4,303322,2441512
1,PE,4,4,-1.901,3,c3,0,0,0,0,0,0,304560,508170
0,DF,4,4,1.099,34,c5,5,4,5,5,5,5,303322,299442
1,SP,4,4,1.099,3,c5,5,5,5,5,5,5,303631,4367754
0,DF,4,4,0.099,3,c3,3,4,4,4,4,4,303322,2441512
3,BA,4,4,1.099,34,c1,4,4,5,4,5,5,303272,1156930
0,PE,4,4,0.099,3,c5,0,0,0,0,0,0,304560,4512496
1,CE,4,4,1.099,62,c1,5,5,5,5,5,5,303293,301709
1,SP,4,4,0.099,3,c3,0,0,0,0,0,0,303631,306788
0,DF,4,4,0.099,34,c3,3,4,4,4,3,4,303322,2441512
0,SP,4,4,-0.901,3,c3,4,5,4,2,3,5,303631,6508893
1,BA,4,4,0.099,34,c4,4,4,3,4,4,5,303272,304337
2,PE,4,4,-0.901,62,c1,3,4,4,3,4,4,304560,4739945
0,SP,4,4,1.099,34,c3,5,4,5,5,5,5,303631,306554
0,SP,4,4,0.099,34,c3,5,3,4,4,5,4,303631,506400
1,RJ,4,4,-0.901,62,c3,4,3,2,4,3,4,303506,299463
0,RN,4,4,-0.901,3,c3,0,0,0,0,0,0,303518,2406904
0,DF,4,4,-0.901,34,c2,4,3,4,3,4,5,303322,2349865
0,CE,4,4,0.099,34,c4,4,5,4,4,5,4,303293,599301
0,MG,4,4,0.099,3,c3,3,4,5,3,5,5,303374,299435
1,PE,4,4,-0.901,93,c2,0,0,0,0,0,0,304560,2659028
0,DF,4,4,1.099,3,c3,4,5,4,5,4,4,303322,1488603
0,DF,4,4,0.099,93,c3,4,4,3,4,5,4,303322,299442
0,RJ,4,4,-0.901,93,c3,4,3,3,3,3,5,303506,305881
0,SP,4,4,1.099,34,c3,5,5,4,5,5,5,303631,490948
0,RS,4,4,1.099,3,c3,0,0,0,0,0,0,303546,3470505
0,MG,4,4,1.099,34,c3,4,5,4,4,4,5,303374,299459
0,BA,4,4,0.099,34,c3,5,4,4,5,5,4,303272,3206271
0,AM,4,4,1.099,34,c3,4,4,3,4,5,4,303235,1830539
1,PE,4,4,0.099,34,c3,4,4,4,4,4,4,304560,6433909
0,RJ,4,4,1.099,34,c1,4,5,4,5,5,5,303506,305448
2,RN,4,4,-0.901,34,c3,3,2,3,2,2,3,303518,1547593
3,CE,4,4,1.099,3,c3,5,3,5,5,5,5,303293,307475
0,RJ,4,4,1.099,34,c3,5,5,4,5,5,5,303506,304506
1,RJ,4,4,0.099,34,c5,5,5,5,3,5,5,303506,1419828
0,SP,4,4,-0.901,3,c3,4,4,3,3,4,5,303631,309915
1,RJ,4,4,1.099,62,c1,5,4,4,5,5,5,303506,1421765
0,PR,4,4,0.099,34,c2,4,4,4,4,4,4,303441,1490653
0,DF,4,4,1.099,34,c3,5,5,5,5,5,5,303322,307051
1,RJ,4,4,-2.901,34,c1,1,3,2,1,1,3,303506,305478
0,RN,4,4,1.099,62,c1,3,4,4,4,4,4,303518,455997
1,RJ,4,4,0.099,34,c5,3,4,4,3,4,5,303506,1196306
0,MT,4,4,1.099,62,c3,5,5,5,4,5,4,488170,498294
0,SP,4,4,0.099,93,c1,4,4,4,4,4,4,303631,1625951
1,RN,4,4,1.099,34,c4,4,5,5,5,5,5,303518,4414735
2,PE,4,4,-0.901,62,c1,3,4,3,3,3,3,304560,3432224
0,SP,4,4,-0.901,34,c3,4,1,4,4,3,5,303631,301509
0,SP,4,4,-0.901,34,c3,3,3,3,3,3,3,303631,306791
2,SP,4,4,0.099,3,c1,0,0,0,0,0,0,303631,306593
0,RJ,4,4,0.099,34,c3,4,4,5,4,4,4,303506,634370
0,RJ,4,4,0.099,3,c4,5,5,5,5,5,5,303506,305495
1,RJ,4,4,1.099,93,c3,5,4,5,5,5,5,303506,1778563
0,RN,4,4,-0.901,34,c2,3,5,3,3,3,5,303518,456000
2,RJ,4,4,0.099,93,c1,4,4,4,4,4,5,303506,2560060
0,MG,4,4,0.099,3,c4,4,4,4,4,4,4,303374,1012886
2,RJ,4,4,0.099,62,c4,4,4,4,4,5,5,303506,305553
0,DF,4,4,0.099,3,c3,4,5,4,5,5,4,303322,300664
0,RJ,4,4,0.099,34,c3,4,5,3,5,5,5,303506,4995439
0,DF,4,4,0.099,34,c4,4,5,5,5,5,5,303322,4380072
0,RJ,4,4,0.099,3,c5,4,4,4,3,3,4,303506,1173702
2,PR,4,4,0.099,34,c1,5,3,4,5,5,5,303441,299376
3,SP,4,4,1.099,93,c4,5,5,5,4,5,5,303631,4931581
0,RN,4,4,0.099,34,c3,4,5,4,3,3,4,303518,464598
0,SP,4,4,0.099,34,c5,4,5,3,5,5,5,303631,300809
0,AM,4,4,0.099,3,c3,4,4,5,4,4,5,303235,819001
1,BA,4,4,1.099,34,c1,5,4,5,5,4,4,303272,940061
0,RJ,4,4,-1.901,34,c3,2,1,2,3,3,2,303506,5001688
0,BA,4,4,0.099,62,c1,0,0,0,0,0,0,303272,3569359
0,BA,4,4,-2.901,34,c3,1,2,1,1,1,3,303272,1443045
0,RS,4,4,1.099,93,c3,4,4,4,4,4,2,303546,306292
0,BA,4,4,0.099,34,c3,5,4,2,4,3,2,303272,940061
0,DF,4,4,1.099,93,c4,5,5,5,4,4,4,303322,1212748
0,PR,4,4,1.099,3,c3,5,4,5,4,5,5,303441,307225
0,CE,4,4,1.099,62,c1,0,0,0,0,0,0,303293,299389
1,SP,4,4,0.099,34,c3,0,0,0,0,0,0,303631,305439
0,RJ,4,4,0.099,3,c3,5,5,4,4,3,5,303506,1066526
0,AM,4,4,1.099,34,c3,0,0,0,0,0,0,303235,1901082
0,RJ,4,4,0.099,3,c3,4,4,4,4,4,4,303506,305665
0,DF,4,4,-0.901,3,c3,0,0,0,0,0,0,303322,299439
0,RS,4,4,-0.901,3,c3,3,3,4,2,4,4,303546,626939
1,DF,4,4,-0.901,34,c3,1,2,3,4,4,4,303322,2441512
1,PE,4,4,-1.901,3,c3,0,0,0,0,0,0,304560,305953
0,SP,4,5,-0.901,35,c3,4,3,3,4,3,5,303631,306677
1,SP,4,5,-0.901,35,c3,3,5,3,4,4,3,303631,311233
0,RJ,4,5,0.099,35,c3,5,4,4,4,4,5,303506,299820
0,BA,4,5,-0.901,63,c4,4,3,4,2,3,1,303272,4942474
0,CE,4,5,1.099,63,c4,5,5,5,5,5,5,303293,299389
0,RJ,4,5,1.099,35,c4,5,5,5,5,5,5,303506,299820
0,DF,4,5,0.099,35,c3,4,5,4,3,3,4,303322,1212748
1,MT,4,5,0.099,35,c3,4,5,3,5,4,4,488170,1957568
0,SP,4,5,1.099,94,c1,5,5,5,5,5,5,303631,656368
1,SP,4,5,-0.901,35,c3,4,3,3,4,4,5,303631,306675
0,PR,4,5,0.099,4,c5,5,5,4,4,5,4,303441,634800
1,SP,4,5,1.099,4,c1,5,4,5,5,5,5,303631,307488
2,SP,4,5,0.099,35,c3,5,4,3,4,4,4,303631,306596
0,SP,4,5,1.099,4,c3,5,5,5,5,5,5,303631,302705
1,SP,4,5,0.099,4,c5,5,5,4,5,5,5,303631,306596
0,BA,4,5,1.099,94,c4,5,5,5,4,4,4,303272,3561493
1,MT,4,5,1.099,35,c3,5,5,4,5,5,5,488170,481327
0,RS,4,5,0.099,35,c3,4,2,4,4,5,5,303546,1752259
3,PR,4,5,1.099,63,c4,3,5,4,5,4,5,303441,3265793
0,RS,4,5,1.099,4,c5,0,0,0,0,0,0,303546,306290
0,RJ,4,5,0.099,4,c1,4,5,5,4,4,5,303506,299095
0,DF,4,5,-0.901,35,c3,3,3,3,4,5,3,303322,4828000
0,CE,4,5,0.099,63,c4,5,4,4,4,4,3,303293,299389
0,RJ,4,5,-0.901,4,c3,0,0,0,0,0,0,303506,1577176
0,SP,4,5,-0.901,4,c3,3,3,2,3,2,5,303631,300822
0,SP,4,5,-0.901,4,c2,3,4,4,4,4,4,303631,302706
0,RS,4,5,1.099,4,c3,5,5,4,5,5,5,303546,300916
0,MG,4,5,0.099,35,c3,4,4,5,3,3,5,303374,1979086
0,RS,4,5,-0.901,35,c3,5,2,2,4,4,4,303546,2468118
1,CE,4,5,-0.901,4,c3,4,5,5,3,5,5,303293,306998
2,PR,4,5,0.099,35,c4,3,5,4,3,4,4,303441,775587
0,SP,4,5,-0.901,35,c3,3,4,3,3,3,0,303631,4272861
1,SP,4,5,-0.901,4,c4,0,0,0,0,0,0,303631,953626
0,SP,4,5,0.099,63,c3,4,4,4,4,4,5,303631,1897870
6,PE,4,5,0.099,35,c2,5,5,5,3,5,5,304560,4510343
0,RJ,4,5,1.099,35,c3,5,5,5,5,5,4,303506,3528573
0,RJ,4,5,1.099,35,c4,5,5,4,5,5,5,303506,305738
1,AM,4,5,-0.901,35,c3,3,4,4,3,3,5,303235,638049
0,RJ,4,5,1.099,35,c1,5,5,5,5,5,5,303506,299456
1,CE,4,5,1.099,35,c4,5,5,5,5,5,4,303293,306998
0,RJ,4,5,-0.901,35,c3,0,0,0,0,0,0,303506,299456
0,CE,4,5,0.099,4,c4,4,4,4,4,4,4,303293,301709
0,AM,4,5,-0.901,63,c4,3,3,2,3,4,3,303235,312548
0,SP,4,5,-0.901,4,c3,0,0,0,0,0,0,303631,1419400
0,PR,4,5,0.099,63,c3,4,4,5,3,4,5,303441,1979075
0,PE,4,5,-2.901,4,c3,0,0,0,0,0,0,304560,1419299
3,RJ,4,5,1.099,35,c5,5,5,5,5,5,5,303506,3673402
0,DF,4,5,-2.901,35,c3,1,1,0,1,1,1,303322,1213985
0,RS,4,5,-0.901,35,c3,0,0,0,0,0,0,303546,300795
0,BA,4,5,1.099,35,c1,5,5,5,5,5,5,303272,299452
1,PR,4,5,0.099,35,c1,3,5,5,4,4,5,303441,307022
